1274,near-infrared intensity,near-infrared intensity
1275,eye movement scatter,eye movement scatter
1276,vehicle lateral position,vehicle lateral position
1277,eye aspects,eye aspects
1278,heart rate time series,heart rate time series
1279,obd unit,obd unit
1280,wet electrode,wet electrode
1281,actigraphy,actigraphy
1282,photoplethysmograms,photoplethysmograms
1282,photoplethysmogram,photoplethysmograms
1283,closing eyes rate,closing eyes rate
1284,face organ location,face organ location
1285,camera-based image processing,camera-based image processing
1286,galvanic skin conductance,galvanic skin conductance
1287,theta/beta,theta/beta
1288,physiological assessments,physiological assessments
1289,heart beat detection,heart beat detection
1290,biometric sensors,biometric sensors
1291,facial aspect ratio,facial aspect ratio
1292,perclos method,perclos method
1293,lane-related signals,lane-related signals
1294,heartbeat,heartbeat
1295,facial near-infrared images,facial near-infrared images
1296,video recordings of eyelid movements,video recordings of eyelid movements
1297,pca method,pca method
1298,facial structure detection,facial structure detection
1299,lane wandering,lane wandering
1300,eye and mouth information,eye and mouth information
1301,hog feature,hog feature
1302,capacitive electrocardiography,capacitive electrocardiography
1303,visual detection,visual detection
1304,nir face video,nir face video
1305,facial orientation,facial orientation
1306,physiological information,physiological information
1307,yawning duration,yawning duration
1308,polysomnogram,polysomnogram
1309,eye closing time,eye closing time
1310,velocity difference,velocity difference
1311,three-axis accelerometer,three-axis accelerometer
1312,motion data,motion data
1313,blink information,blink information
1314,bi-directional projection integral,bi-directional projection integral
1315,mouth status,mouth status
1316,blood oxygen level,blood oxygen level
1317,real-time video analysis,real-time video analysis
1318,eye landmarks,eye landmarks
1319,eye movement data,eye movement analysis
1319,eye movement analysis,eye movement analysis
1320,equipment-based data acquisition,equipment-based data acquisition
1321,reaction time measurements,reaction time measurements
1322,steering wheel angular velocity,steering wheel angular velocity
1323,gaze duration,gaze duration
1324,image segmentation,image segmentation
1325,eye behavior,eye behavior
1326,skin color region distance extraction,skin color region distance extraction
1327,facial video-based measurement,facial video-based measurement
1328,eye-based,eye-based
1329,video-based eye blinking measurement,video-based eye blinking measurement
1330,facial video,facial videos
1330,facial videos,facial videos
1330,facial video recordings,facial videos
1331,point hough transform,point hough transform
1331,hough transform,point hough transform
1332,head movement estimation,head movement estimation
1332,head movement analysis,head movement estimation
1333,image-based,image-based
1334,color analysis,color analysis
1335,heart measurement,heart measurement
1336,eye contour parameters,eye contour parameters
1337,facial action,facial action
1338,doppler sensor,doppler sensor
1339,eye tracing,eye tracing
1340,real-time vehicle data,real-time vehicle data
1341,vehicle telemetry data,vehicle telemetry data
1342,eye dynamics,eye dynamics
1343,particulate matter,particulate matter
1344,facial skin-color analysis,facial skin-color analysis
1345,speed analysis,speed analysis
1346,forehead skin temperature,forehead skin temperature
1347,blink number,blink number
1348,lane holding,lane holding
1349,facial element analysis,facial element analysis
1350,fatigue questionnaires,fatigue questionnaires
1351,infrared depth sensor,infrared depth sensor
1352,thermal image processing,thermal image processing
1353,steering input,steering input
1354,throttle position,throttle position
1355,visible-light camera,visible-light camera
1356,rgb-d camera,rgb-d camera
1357,gsm module,gsm module
1358,saccade counts,saccade counts
1359,steering wheel turns,steering wheel turns
1360,head optical flow,head optical flow
1361,image sensor,image sensor
1362,vehicle trajectory data,vehicle trajectory data
1363,electrooculography (eog),electrooculography (eog)
1363,electrooculogram (eog),electrooculography (eog)
1364,blood volume pulse vector (pbv),blood volume pulse vector (pbv)
1365,lane departure data,lane departure data
1365,lane data,lane departure data
1366,reaction time assessment,reaction time assessment
1366,reaction time tests,reaction time assessment
1367,standard deviation of lateral position,standard deviation of lateral position
1368,self-rated fatigue and sleepiness,self-rated fatigue and sleepiness
1369,eye blink frequency,eye blink frequency
1369,eye blinking frequency,eye blink frequency
1370,steering wheel position,steering wheel position
1371,head posture euler angle,head posture euler angle
1372,gaze estimation,gaze estimation
1372,gaze detection,gaze estimation
1373,face landmark algorithm,face landmark algorithm
1374,vehicular features,vehicular features
1375,head sway,head sway
1376,blink percentage,blink percentage
1377,behavioural,behavioural
1378,eye blink artifacts,eye blink artifacts
1379,skin conductance,skin conduction
1379,skin conductivity,skin conduction
1379,skin conduction,skin conduction
1380,lane heading,lane heading
1381,horizontal acceleration,horizontal acceleration
1382,head rotation,head rotation
1383,self-centred gestures,self-centred gestures
1384,steering-wheel grip pressure,steering-wheel grip pressure
1385,entropy,entropy
1386,perclos value,perclos value
1387,head pose (hp),head pose (hp)
1388,performance accuracy,performance accuracy
1389,yawnfreq,yawnfreq
1390,eye width analysis,eye width analysis
1391,pupil-based metrics,pupil-based metrics
1392,lane deviation monitoring,lane deviation monitoring
1393,unscented kalman filter,unscented kalman filter
1394,lane keeping characteristics,lane keeping characteristics
1395,heart rate data,heart rate data
1396,duration of fixation,duration of fixation
1396,fixation durations,duration of fixation
1397,head twisting movement,head twisting movement
1398,mackworth clock task,mackworth clock task
1399,mouth state recognition via corner points image,mouth state recognition via corner points image
1400,pressure-based respiration sensor,pressure-based respiration sensor
1401,steering wheel grip force measurement,steering wheel grip force measurement
1402,validated pupillographic sleepiness test,validated pupillographic sleepiness test
1403,histogram analysis,histogram analysis
1404,pupil change,pupil change
1405,lf/hf,lf/hf
1406,electrocardiogram,electrocardiogram
1407,head nod,head nod
1408,camera-based,camera-based
1409,palmpilot-based psychomotor vigilance task,palmpilot-based psychomotor vigilance task
1410,accelerometry,accelerometry
1411,head posture offset,head posture offset
1412,emg,emg
1413,posture information,posture information
1413,posture monitoring,posture information
1414,facial components,facial components
1415,pupil area,pupil area
1416,pupillary light reflex (plr),pupillary light reflex (plr)
1417,gyroscopic signals,gyroscopic signals
1418,speech processing,speech processing
1419,facial morphological features,facial morphological features
1420,facial gesture tracking,facial gesture tracking
1421,vehicle dynamics data,vehicle dynamics data
1422,imaging photoplethysmography (ippg),imaging photoplethysmography (ippg)
1423,bio-signal sensors,bio-signal sensors
1424,pressure sensors,pressure sensors
1425,millimeter wave (mmw) radar,millimeter wave (mmw) radar
1426,eye closing,eye closing
1427,gps location,gps location
1428,infrared reflectance oculography,infrared-reflectance oculography
1428,infrared-reflectance oculography,infrared-reflectance oculography
1429,behavioral measures,behavioral measures
1430,built-in sensors,built-in sensors
1431,image,image
1432,eye characteristics,eye characteristics
1433,head pitch angle,head pitch angle
1434,driving behavior variables,driving behavior variables
1435,mouth activity,mouth activity
1436,wi-fi signal features,wi-fi signal features
1437,closed eyes,closed eyes
1438,speech emotion recognition,speech emotion recognition
1439,facial landmark localization,facial landmark localization
1440,vision-based techniques,vision-based techniques
1441,temperature sensor,temperature sensor
1442,eye detection,eye detection
1443,sitting pressure,sitting pressure
1444,video information,video information
1445,pulse wave analysis,pulse wave analysis
1446,camera-based data acquisition,camera-based data acquisition
1447,facial landmark-based eye closure detection,facial landmark-based eye closure detection
1448,facial detection,facial detection
1448,face detection,facial detection
1449,electrodermal activity (eda),electrodermal activity (eda)
1450,oculography,oculography
1451,head position tracking,head position tracking
1452,facial expressions,facial expressions
1453,alcohol sensor,alcohol sensor
1454,eye state images,eye state images
1455,facial coordinates extraction,facial coordinates extraction
1456,infrared imaging,infrared imaging
1456,thermal infrared imaging,infrared imaging
1457,in-vehicle camera,in-vehicle camera
1458,face alignment,face alignment
1459,pulse rate,pulse rate
1460,eyelid measures,eyelid measures
1461,physiology,physiology
1462,anti-saccades,anti-saccades
1463,trajectory analysis,trajectory analysis
1464,amplitude to velocity ratio,amplitude to velocity ratio
1465,functional near-infrared spectroscopy,functional near-infrared spectroscopy
1466,pupil reaction to light,pupil reaction to light
1467,acceleration,acceleration
1468,task load index (tli),task load index (tli)
1469,infrared (ir) light,infrared (ir) light
1470,driving performance assessments,driving performance assessments
1471,machine vision,machine vision
1472,vehicle running data,vehicle running data
1473,vehicle information,vehicle information
1474,activity data,activity data
1475,perclos70-80-90%,perclos70-80-90%
1476,eye movement indicators,eye movement indicators
1477,near-infrared-ray,near-infrared-ray
1478,reaction time (rt),reaction time (rt)
1479,postural,postural
1480,facial 3d keypoints,facial 3d keypoints
1481,mouth opening rate (mor),mouth opening rate (mor)
1482,steering angle,steering angle
1483,heart variability,heart variability
1484,mouth-yawn,mouth-yawn
1485,hand gestures,hand gestures
1486,facial thermal patterns,facial thermal patterns
1487,sleepiness ratings (sss),sleepiness ratings (sss)
1488,subjective sleepiness,subjective sleepiness
1489,gabor wavelets,gabor wavelets
1490,haar-like features approach,haar-like features approach
1491,heart rate (hr),heart rate (hr)
1492,eyelid distance,eyelid distance
1492,distance of eyelid,eyelid distance
1492,eyelid distance changes,eyelid distance
1493,infrared video,infrared video
1494,force applied to the steering wheel,force applied to the steering wheel
1495,perclos-80,perclos-80
1496,photoplethysmography (ppg),photoplethysmography (ppg)
1496,photoplethysmography (ppg) signals,photoplethysmography (ppg)
1496,photoplethysmographic (ppg),photoplethysmography (ppg)
1497,tracking,tracking
1498,facial information,facial information
1499,steering wheel activity,steering wheel activity
1500,eye condition analysis,eye condition analysis
1501,acceleration readings,acceleration readings
